budget,id,original_language,original_title,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
53000000,22803,en,Law Abiding Citizen,49.593978,15/10/2009,126690726,109,Released,Law Abiding Citizen,7.2,1486
67000000,285923,en,Grindhouse,16.637642,6/04/2007,25037897,191,Released,Grindhouse,6.8,459
0,39437,en,Beloved,1.453765,16/10/1998,0,172,Released,Beloved,5.9,26
0,1950,en,Lucky You,6.162872,1/05/2007,5761917,124,Released,Lucky You,5.4,81
52000000,640,en,Catch Me If You Can,73.944049,25/12/2002,352114312,141,Released,Catch Me If You Can,7.7,3795
40000000,97630,en,Zero Dark Thirty,38.306954,19/12/2012,132820716,157,Released,Zero Dark Thirty,6.7,1702
52000000,9767,en,The Break-Up,26.251217,1/06/2006,204999686,106,Released,The Break-Up,5.6,832
52000000,11631,en,Mamma Mia!,30.780599,3/07/2008,609841637,108,Released,Mamma Mia!,6.4,1386
52000000,32856,en,Valentine's Day,25.41929,10/02/2010,216485654,125,Released,Valentine's Day,5.7,1013
50000000,6519,en,The Dukes of Hazzard,15.98212,5/08/2005,110803676,104,Released,The Dukes of Hazzard,5.1,316
52000000,8741,en,The Thin Red Line,40.072583,25/12/1998,98126565,170,Released,The Thin Red Line,7.2,771
52000000,49520,en,The Change-Up,32.015477,5/08/2011,75450437,112,Released,The Change-Up,5.9,736
82000000,1850,en,Man on the Moon,24.444186,22/12/1999,47434430,118,Released,Man on the Moon,6.9,435
52000000,524,en,Casino,40.06688,22/11/1995,116112375,178,Released,Casino,7.8,1307
52000000,26389,en,From Paris with Love,27.916284,5/02/2010,52826594,92,Released,From Paris with Love,6.1,675
52000000,11817,en,Bulletproof Monk,15.20707,28/03/2003,0,104,Released,Bulletproof Monk,5.1,278
51000000,2123,en,"Me, Myself & Irene",39.001682,22/06/2000,149270999,116,Released,"Me, Myself & Irene",6.1,927
51000000,9907,en,Barnyard,10.430832,4/08/2006,72779000,90,Released,Barnyard,5.3,225
0,9969,en,Deck the Halls,5.952527,22/11/2006,47231070,93,Released,Deck the Halls,5.1,109
50000000,18239,en,The Twilight Saga: New Moon,94.815867,15/03/2009,709827462,130,Released,The Twilight Saga: New Moon,5.6,2436
60000000,808,en,Shrek,67.298732,16/05/2001,484409218,90,Released,Shrek,7.3,4056
50200000,38050,en,The Adjustment Bureau,26.60772,3/03/2011,127869379,106,Released,The Adjustment Bureau,6.5,1652
48000000,8367,en,Robin Hood: Prince of Thieves,28.803729,14/06/1991,390493908,143,Released,Robin Hood: Prince of Thieves,6.6,909
50000000,9390,en,Jerry Maguire,27.039636,6/12/1996,273552592,139,Released,Jerry Maguire,6.7,913
50000000,72105,en,Ted,68.87691,29/06/2012,549368315,106,Released,Ted,6.3,4697
50000000,2898,en,As Good as It Gets,37.885022,19/12/1997,314178011,139,Released,As Good as It Gets,7.2,915
50000000,10312,en,Patch Adams,35.537397,25/12/1998,202292902,115,Released,Patch Adams,7,832
50000000,109443,en,Anchorman 2: The Legend Continues,38.125008,18/12/2013,173649015,119,Released,Anchorman 2: The Legend Continues,6,923
50000000,2022,en,Mr. Deeds,18.121404,28/06/2002,171269535,96,Released,Mr. Deeds,5.6,644
50000000,37686,en,Super 8,37.069253,8/06/2011,260095987,112,Released,Super 8,6.6,2435
52000000,462,en,Erin Brockovich,30.347332,17/03/2000,256271286,131,Released,Erin Brockovich,7.1,716
50000000,9919,en,How to Lose a Guy in 10 Days,23.854701,7/02/2003,177371441,116,Released,How to Lose a Guy in 10 Days,6.3,850
50000000,187017,en,22 Jump Street,52.380982,5/06/2014,188441614,112,Released,22 Jump Street,7,3319
60000000,628,en,Interview with the Vampire,50.163785,11/11/1994,223664608,123,Released,Interview with the Vampire,7.2,1516
70000000,10201,en,Yes Man,43.849351,9/12/2008,225990978,104,Released,Yes Man,6.4,1813
50000000,302699,en,Central Intelligence,45.318703,15/06/2016,216972543,107,Released,Central Intelligence,6.2,1650
0,9441,en,Stepmom,16.368283,25/12/1998,0,124,Released,Stepmom,6.9,277
50000000,274167,en,Daddy's Home,38.616744,25/12/2015,242786137,96,Released,Daddy's Home,5.8,854
50000000,224141,en,Into the Woods,65.90161,25/12/2014,212902372,125,Released,Into the Woods,5.6,1652
45000000,388,en,Inside Man,45.220386,23/03/2006,184376254,129,Released,Inside Man,7.3,1630
90000000,2112,en,Payback,17.457947,5/02/1999,161626121,100,Released,Payback,6.7,548
50000000,10329,en,Congo,10.755847,9/06/1995,152022101,109,Released,Congo,5,213
50000000,74465,en,We Bought a Zoo,38.629763,22/12/2011,120081841,124,Released,We Bought a Zoo,6.5,909
50000000,13811,en,Knowing,32.693093,19/03/2009,155446362,121,Released,Knowing,5.9,1486
50000000,6877,en,Failure to Launch,18.806031,10/03/2006,88715192,97,Released,Failure to Launch,5.5,399
50000000,10320,en,The Ring Two,32.233713,17/03/2005,161451538,110,Released,The Ring Two,5.4,632
50000000,50646,en,"Crazy, Stupid, Love.",37.990705,29/07/2011,142851197,118,Released,"Crazy, Stupid, Love.",7,2443
50000000,8920,en,Garfield,17.667826,10/06/2004,200804534,80,Released,Garfield,5.2,820
60000000,13673,en,Christmas with the Kranks,9.225166,24/11/2004,0,99,Released,Christmas with the Kranks,5.2,193
50000000,60308,en,Moneyball,46.180421,22/09/2011,110206216,133,Released,Moneyball,7,1381
50000000,6950,en,Outbreak,30.397496,10/03/1995,189859560,127,Released,Outbreak,6.3,513
50000000,225574,en,Non-Stop,83.295796,26/01/2014,222809600,106,Released,Non-Stop,6.8,2268
50000000,13836,en,Race to Witch Mountain,23.935053,12/03/2009,106303988,98,Released,Race to Witch Mountain,5.5,509
54000000,752,en,V for Vendetta,84.630969,15/03/2006,132511035,132,Released,V for Vendetta,7.7,4442
50000000,6038,en,Shanghai Knights,16.251204,6/02/2003,88323487,115,Released,Shanghai Knights,6,692
50000000,9975,en,Curious George,9.894346,10/02/2006,69834815,86,Released,Curious George,6.2,106
50000000,11451,en,Herbie Fully Loaded,12.050755,22/06/2005,66002004,101,Released,Herbie Fully Loaded,5.1,542
50000000,12103,en,Don't Say a Word,11.596207,28/09/2001,100020092,113,Released,Don't Say a Word,6,220
50000000,60304,en,Hansel & Gretel: Witch Hunters,53.02787,17/01/2013,224803475,88,Released,Hansel & Gretel: Witch Hunters,5.7,3239
50000000,2251,en,Unfaithful,14.382253,10/05/2002,119137784,124,Released,Unfaithful,6.3,276
50000000,46529,en,I Am Number Four,43.450266,18/02/2011,144492830,109,Released,I Am Number Four,5.9,1567
50000000,231,en,Syriana,16.871194,23/11/2005,94000000,128,Released,Syriana,6.3,451
50000000,300671,en,13 Hours: The Secret Soldiers of Benghazi,42.526529,13/01/2016,69411370,144,Released,13 Hours: The Secret Soldiers of Benghazi,7,938
50000000,228326,en,The Book of Life,34.890999,1/10/2014,97437106,95,Released,The Book of Life,7.3,755
45000000,9754,en,Firewall,18.186026,10/02/2006,82800000,105,Released,Firewall,5.6,267
50000000,66,en,Absolute Power,13.576765,14/02/1997,50068310,121,Released,Absolute Power,6.4,223
50000000,4421,en,G.I. Jane,19.434672,22/08/1997,48169156,125,Released,G.I. Jane,6,395
50000000,2649,en,The Game,62.925175,12/09/1997,109423648,129,Released,The Game,7.5,1506
50000000,588,en,Silent Hill,32.927994,21/04/2006,97607453,125,Released,Silent Hill,6.3,1067
0,10393,en,The Replacements,14.837288,7/08/2000,0,118,Released,The Replacements,6.1,203
50000000,71552,en,American Reunion,39.920035,4/04/2012,234989584,113,Released,American Reunion,6.1,1611
50000000,9631,en,The Negotiator,28.725621,29/07/1998,44547681,140,Released,The Negotiator,6.8,582
50000000,216282,en,Into the Storm,20.566554,6/08/2014,160602194,89,Released,Into the Storm,5.8,817
50000000,306,en,Beverly Hills Cop III,20.333953,24/05/1994,119208989,104,Released,Beverly Hills Cop III,5.5,434
50000000,928,en,Gremlins 2: The New Batch,33.98637,15/06/1990,41482207,106,Released,Gremlins 2: The New Batch,6.2,652
50000000,205587,en,The Judge,42.472324,8/10/2014,83719388,141,Released,The Judge,7.2,1417
50000000,6623,en,The Peacemaker,15.931084,26/09/1997,0,124,Released,The Peacemaker,5.8,255
45000000,1577,en,Resident Evil: Apocalypse,29.880122,10/09/2004,129394835,94,Released,Resident Evil: Apocalypse,6.1,1267
50000000,9801,en,Bridget Jones: The Edge of Reason,28.803802,10/11/2004,40203020,108,Released,Bridget Jones: The Edge of Reason,6.1,750
50000000,2116,en,Out of Time,14.993459,3/10/2003,55495563,105,Released,Out of Time,6.1,298
50000000,9624,en,On Deadly Ground,9.114168,18/02/1994,49000000,102,Released,On Deadly Ground,4.5,104
50000000,14199,en,The Adventures of Sharkboy and Lavagirl,12.31101,10/06/2005,69425966,92,Released,The Adventures of Sharkboy and Lavagirl,4.4,269
40000000,1907,en,The Beach,41.362082,11/02/2000,144056873,119,Released,The Beach,6.3,1233
50000000,4599,en,Raising Helen,13.298205,27/05/2004,49718611,119,Released,Raising Helen,5.9,189
40000000,22832,en,Ninja Assassin,19.085403,29/09/2009,60462347,99,Released,Ninja Assassin,6.2,371
50000000,10390,en,For Love of the Game,9.622345,17/09/1999,0,137,Released,For Love of the Game,6.3,88
50000000,9879,en,Striptease,11.106006,28/06/1996,113309743,115,Released,Striptease,4.4,205
50000000,38579,en,Marmaduke,12.25622,4/06/2010,83761844,87,Released,Marmaduke,5,149
50000000,44603,en,Hereafter,13.365715,15/10/2010,105197635,129,Released,Hereafter,5.8,510
50000000,11892,en,Murder by Numbers,16.167093,19/04/2002,56714147,120,Released,Murder by Numbers,6,268
50000000,9691,en,Assassins,23.073933,6/10/1995,30303072,132,Released,Assassins,6,387
50000000,1248,en,Hannibal Rising,6.567065,6/02/2007,82169884,121,Released,Hannibal Rising,6,654
50000000,12220,en,The Story of Us,6.22577,13/10/1999,58900031,95,Released,The Story of Us,5.9,75
44000000,72710,en,The Host,42.933027,22/03/2013,63327201,125,Released,The Host,6,1817
50000000,10782,en,Basic,19.226763,18/04/2003,42792561,98,Released,Basic,6.2,286
50000000,9573,en,Blood Work,10.089065,4/08/2002,26199517,110,Released,Blood Work,6.1,206
50000000,4959,en,The International,13.391833,3/02/2009,60161391,118,Released,The International,6,368
50000000,10061,en,Escape from L.A.,21.637234,9/08/1996,42277365,97,Released,Escape from L.A.,5.6,373
70000000,10386,en,The Iron Giant,61.245957,6/08/1999,23159305,86,Released,The Iron Giant,7.6,1436
50000000,421,en,The Life Aquatic with Steve Zissou,25.237969,10/12/2004,34808403,119,Released,The Life Aquatic with Steve Zissou,7.1,775
50000000,316152,en,Free State of Jones,21.589393,24/06/2016,25035950,139,Released,Free State of Jones,6.6,428
50000000,11615,en,The Life of David Gale,22.442241,21/02/2003,38955598,130,Released,The Life of David Gale,7.3,480
40000000,13498,en,Man of the House,6.004422,25/02/2005,0,100,Released,Man of the House,5.4,120
50000000,241554,en,Run All Night,74.64653,11/03/2015,71561644,114,Released,Run All Night,6.3,1148
51500000,2252,en,Eastern Promises,35.481169,14/09/2007,55112356,100,Released,Eastern Promises,7.2,848
50000000,11968,en,Into the Blue,14.723467,30/09/2005,44434439,110,Released,Into the Blue,5.8,458
60000000,10047,fr,Joan of Arc,21.084542,18/10/1999,66976317,148,Released,The Messenger: The Story of Joan of Arc,6.2,367
49900000,38319,en,Your Highness,21.408222,8/04/2011,26121638,102,Released,Your Highness,5.2,501
50000000,69668,en,Dream House,19.267479,30/09/2011,38502340,84,Released,Dream House,5.8,391
50000000,9770,en,Mad City,3.314004,7/11/1997,10541523,114,Released,Mad City,5.9,81
50000000,11212,en,Baby's Day Out,21.312186,1/07/1994,16671505,99,Released,Baby's Day Out,5.8,274
50000000,10533,en,The Scarlet Letter,7.44268,13/10/1995,10382407,135,Released,The Scarlet Letter,5.5,108
22000000,38363,en,Fair Game,12.54949,20/05/2010,24188922,108,Released,Fair Game,6.5,235
50000000,9923,en,Domino,18.394571,22/09/2005,22944502,127,Released,Domino,6,444
50000000,11863,en,Jade,8.189406,13/10/1995,9851610,95,Released,Jade,5.2,44
50000000,18501,en,Gamer,27.631262,3/09/2009,40828540,95,Released,Gamer,5.6,760
60000000,109491,en,Beautiful Creatures,40.721373,13/02/2013,60052138,124,Released,Beautiful Creatures,5.6,984
55000000,9275,en,Death to Smoochy,11.329727,28/03/2002,0,109,Released,Death to Smoochy,5.9,132
50000000,329833,en,Zoolander 2,37.253774,6/02/2016,55969000,100,Released,Zoolander 2,4.7,797
50000000,12634,en,The Big Bounce,6.397388,30/01/2004,6808550,88,Released,The Big Bounce,5,76
60000000,10416,en,What Planet Are You From?,2.275331,3/03/2000,0,105,Released,What Planet Are You From?,5.4,37
50000000,47327,en,Drive Angry,30.387148,24/02/2011,28931401,105,Released,Drive Angry,5.3,600
50000000,15268,en,Street Fighter: The Legend of Chun-Li,8.139676,27/02/2009,12764201,97,Released,Street Fighter: The Legend of Chun-Li,3.9,112
49000000,10796,en,The One,21.746245,2/11/2001,72700000,87,Released,The One,5.7,437
49000000,9548,en,The Adventures of Ford Fairlane,2.808428,11/07/1990,20423389,104,Released,The Adventures of Ford Fairlane,6.2,71
50000000,18947,en,The Boat That Rocked,31.02233,1/04/2009,36348784,116,Released,The Boat That Rocked,7.2,666
48000000,1900,en,Traffic,25.170217,27/12/2000,207515725,147,Released,Traffic,6.9,562
48000000,89,en,Indiana Jones and the Last Crusade,80.972475,24/05/1989,474171806,127,Released,Indiana Jones and the Last Crusade,7.6,3152
0,96724,en,Anna Karenina,26.38704,6/09/2012,68929150,130,Released,Anna Karenina,6.5,639
49000000,198184,en,Chappie,116.700319,4/03/2015,104399548,120,Released,Chappie,6.6,3062
73000000,9481,en,The Bone Collector,33.884459,4/11/1999,151493655,118,Released,The Bone Collector,6.5,826
48000000,4547,en,Panic Room,53.043124,29/03/2002,196397415,111,Released,Panic Room,6.5,1267
0,53953,de,The Tooth Fairy,0.716764,8/08/2006,0,0,Released,The Tooth Fairy,4.3,13
75000000,6415,en,Three Kings,34.973086,27/09/1999,108000000,114,Released,Three Kings,6.6,692
50000000,181283,en,Child 44,40.371098,15/03/2015,3324330,137,Released,Child 44,6.1,547
48000000,9896,en,Rat Race,18.60049,30/07/2001,85498534,112,Released,Rat Race,6,518
48000000,167,en,K-PAX,30.920075,22/10/2001,50315140,120,Released,K-PAX,7.1,695
0,11232,en,Kate & Leopold,11.940711,25/12/2001,0,118,Released,Kate & Leopold,6,418
48000000,1636,en,Bedazzled,19.348007,19/10/2000,90383208,93,Released,Bedazzled,5.6,512
58000000,2148,en,The Cotton Club,8.59075,14/12/1984,25928721,127,Released,The Cotton Club,6.6,68
55000000,5176,en,3:10 to Yuma,48.801089,6/09/2007,70016220,122,Released,3:10 to Yuma,6.9,1188
48000000,260346,en,Taken 3,88.844777,16/12/2014,325771424,109,Released,Taken 3,6.1,2200
48000000,1389,en,Out of Sight,16.000178,26/06/1998,77745568,123,Released,Out of Sight,6.5,333
47000000,9894,en,The Cable Guy,19.525659,10/06/1996,102825796,96,Released,The Cable Guy,5.7,594
0,7504,hi,1947: Earth,1.246883,16/09/1998,528972,101,Released,Earth,6.6,9
47000000,8592,en,Dick Tracy,7.859226,15/06/1990,103738726,103,Released,Dick Tracy,5.9,251
48000000,913,en,The Thomas Crown Affair,18.102572,6/08/1999,124305181,113,Released,The Thomas Crown Affair,6.6,339
48000000,11091,en,Riding in Cars with Boys,7.226115,19/10/2001,35743308,132,Released,Riding in Cars with Boys,6.5,103
15000000,1368,en,First Blood,63.071046,22/10/1982,125212904,93,Released,First Blood,7.2,1488
0,593,ru,Солярис,24.132271,20/03/1972,0,167,Released,Solaris,7.7,357
47000000,5393,en,Happily N'Ever After,10.410933,14/09/2006,38085778,75,Released,Happily N'Ever After,4.6,104
47000000,9095,en,Mary Reilly,6.067212,23/02/1996,12379402,104,Released,Mary Reilly,5.7,74
38000000,8874,en,My Best Friend's Wedding,15.401855,19/06/1997,299288605,105,Released,My Best Friend's Wedding,6.3,584
0,11467,en,America's Sweethearts,10.698929,17/07/2001,0,102,Released,America's Sweethearts,5.5,252
46000000,320,en,Insomnia,41.322708,24/05/2002,113714830,118,Released,Insomnia,6.8,1148
46000000,199,en,Star Trek: First Contact,25.6713,21/11/1996,150000000,111,Released,Star Trek: First Contact,7,661
47000000,20533,en,Jonah Hex,22.581313,18/06/2010,10539000,80,Released,Jonah Hex,4.4,420
46000000,10684,en,Courage Under Fire,12.971122,4/07/1996,100860818,117,Released,Courage Under Fire,6.2,232
45000000,1624,en,Liar Liar,26.721386,21/03/1997,181000000,86,Released,Liar Liar,6.4,1424
25000000,325789,en,The Infiltrator,24.672234,13/07/2016,15436808,127,Released,The Infiltrator,6.6,573
46000000,113464,en,Inchon,0.146783,4/05/1981,5200000,140,Released,Inchon,6.5,2
46000000,888,en,The Flintstones,28.964162,26/05/1994,341631208,91,Released,The Flintstones,5,543
45000000,82675,en,Taken 2,49.353524,27/09/2012,376141306,91,Released,Taken 2,6.1,2757
48000000,4256,en,Scary Movie 3,36.585509,24/10/2003,220673217,84,Released,Scary Movie 3,5.8,912
45000000,1493,en,Miss Congeniality,32.624355,14/12/2000,212000000,111,Released,Miss Congeniality,6.1,961
45000000,88751,en,Journey to the Center of the Earth,53.090422,10/07/2008,101702060,93,Released,Journey to the Center of the Earth,5.8,1309
40000000,11130,en,The Princess Diaries 2: Royal Engagement,30.002907,6/08/2004,95149435,113,Released,The Princess Diaries 2: Royal Engagement,6,697
45000000,9944,en,The Pelican Brief,17.923254,16/12/1993,195268056,141,Released,The Pelican Brief,6.3,371
45000000,10731,en,The Client,17.746719,20/07/1994,117615211,119,Released,The Client,6.4,278
45000000,7350,en,The Bucket List,31.305336,25/12/2007,175372502,97,Released,The Bucket List,7,1111
45000000,9869,en,Patriot Games,19.637704,4/06/1992,178051587,117,Released,Patriot Games,6.3,433
43000000,4379,en,Monster-in-Law,10.411996,13/05/2005,154749918,101,Released,Monster-in-Law,5.6,406
46000000,146233,en,Prisoners,88.496873,18/09/2013,122126687,153,Released,Prisoners,7.9,3085
45000000,2034,en,Training Day,52.081131,5/10/2001,104876233,122,Released,Training Day,7.3,1634
45000000,926,en,Galaxy Quest,30.816341,23/12/1999,90683916,102,Released,Galaxy Quest,6.9,710
45000000,4248,en,Scary Movie 2,35.376971,4/07/2001,141220678,83,Released,Scary Movie 2,5.4,982
45000000,64328,en,The Muppets,17.047276,22/11/2011,165184237,103,Released,The Muppets,6.5,501
45000000,36647,en,Blade,43.815492,21/08/1998,131183530,120,Released,Blade,6.5,1905
30000000,7214,en,Coach Carter,23.234651,14/01/2005,76669806,136,Released,Coach Carter,7.3,496
45000000,1537,en,Changing Lanes,17.270539,7/04/2002,94935764,89,Released,Changing Lanes,5.9,299
45000000,9360,en,Anaconda,27.684779,11/04/1997,136885767,89,Released,Anaconda,4.7,610
45000000,6282,en,Coyote Ugly,26.79781,30/07/2000,113916474,100,Released,Coyote Ugly,5.8,575
40000000,508,en,Love Actually,37.073127,7/09/2003,244931766,135,Released,Love Actually,7,1869
120000000,9487,en,A Bug's Life,87.350802,25/11/1998,363258859,95,Released,A Bug's Life,6.8,2303
35000000,768,en,From Hell,26.134678,19/10/2001,74558115,122,Released,From Hell,6.6,741
45000000,2636,en,The Specialist,16.582709,7/10/1994,170362582,110,Released,The Specialist,5.5,313
45000000,10478,en,Tin Cup,10.731574,16/08/1996,53854588,135,Released,Tin Cup,5.9,150
0,27983,en,"Yours, Mine and Ours",2.094151,24/04/1968,0,111,Released,"Yours, Mine and Ours",6.2,26
45000000,9981,en,Kicking & Screaming,8.99269,13/05/2005,56070433,95,Released,Kicking & Screaming,5.6,176
50000000,7453,en,The Hitchhiker's Guide to the Galaxy,51.742065,15/01/2005,104478416,109,Released,The Hitchhiker's Guide to the Galaxy,6.6,1315
0,15045,en,Fat Albert,7.157635,12/12/2004,0,93,Released,Fat Albert,4.3,69
45000000,7737,en,Resident Evil: Extinction,12.06538,20/09/2007,148412065,94,Released,Resident Evil: Extinction,6.1,1292
40000000,232672,en,Blended,44.120328,21/05/2014,123494610,117,Released,Blended,6.6,1006
45000000,17379,en,Last Holiday,6.156015,13/01/2006,38399961,112,Released,Last Holiday,6.4,119
45000000,8987,en,The River Wild,12.362876,30/09/1994,0,111,Released,The River Wild,6.1,210
45000000,11359,en,The Indian in the Cupboard,11.095914,14/07/1995,0,96,Released,The Indian in the Cupboard,5.9,134
45000000,82525,en,Savages,31.856589,6/07/2012,82966152,131,Released,Savages,6.2,766
25000000,9759,en,Cellular,24.459948,6/09/2004,56422687,94,Released,Cellular,6.1,537
40000000,9486,en,Johnny English,28.029015,6/04/2003,160583018,88,Released,Johnny English,6,852
